Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS03,OUT049,1251.054950331165
FDU40,OUT019,1181.1371786311934
DRH15,OUT049,901.4409290109061
FDD04,OUT027,3707.4459052757575
FDQ01,OUT046,3926.4570605109407
FDF28,OUT035,2211.295507127372
FDD22,OUT010,-63.70462673493148
FDY19,OUT046,1913.954616904473
FDN33,OUT035,1704.108800184413
FDV36,OUT035,2187.919558567963
FDW01,OUT010,538.7393892327149
FDJ28,OUT049,3121.6815899721064
FDB17,OUT035,2976.1837246536743
FDM40,OUT049,2319.3679206164124
FDV46,OUT045,2187.166566879279
FDQ44,OUT049,2043.5460048759937
NCD42,OUT046,691.6236211381606
DRH37,OUT046,2576.77146054356
FDR10,OUT018,2339.877876061865
NCD06,OUT027,2240.090527990103
FDI53,OUT046,2561.5664004080577
FDG16,OUT035,3509.1957026031564
DRB25,OUT046,1729.2620829083105
FDY09,OUT046,2766.1337371803293
FDX48,OUT045,2425.8879352861586
FDC03,OUT010,1227.727161571133
FDT47,OUT035,1771.4894995224097
FDW44,OUT027,4168.95770079113
FDT24,OUT017,1374.8150864650738
FDT12,OUT019,1775.3532854601153
NCS38,OUT035,1932.1979020771419
FDO39,OUT035,3029.4459736736835
FDA13,OUT046,738.0110446536981
FDO48,OUT035,3633.2767714216684
DRJ01,OUT017,2587.075821335584
FDD53,OUT018,497.2558748435688
NCT05,OUT049,4036.7724889610727
FDQ51,OUT045,826.4724703027305
FDU60,OUT013,2715.961865811077
FDC59,OUT046,1130.0066623807556
FDP36,OUT035,1058.9821120517615
NCM19,OUT017,1877.0943300985766
FDL16,OUT035,947.0162731673711
FDE50,OUT018,2744.0165431053497
NCR18,OUT013,840.9081155562656
NCD30,OUT035,1729.5585965432451
FDH31,OUT013,1696.7901147959406
FDD56,OUT019,893.7706229250058
FDC47,OUT049,3662.5925282923563
FDZ21,OUT045,1557.0596428723816
FDM01,OUT049,1801.5270568166898
FDF24,OUT013,1483.651134544978
FDW23,OUT017,837.816166604778
FDY52,OUT018,814.0495194536556
DRH37,OUT027,3998.8836146835247
DRO47,OUT027,3226.2964250077
FDR25,OUT049,4230.974557241594
FDQ24,OUT027,5298.717613645747
DRJ51,OUT018,3280.6651256387154
NCU06,OUT035,3687.8496281842695
NCV18,OUT018,1073.1129315031508
NCC06,OUT027,3467.633170939247
FDZ01,OUT018,1508.98780106894
FDT14,OUT017,2078.0625587923237
FDD11,OUT019,2014.9402790780605
FDN09,OUT017,3879.107446683145
NCO18,OUT010,913.9142538188781
FDZ50,OUT045,2859.8027802808665
FDS44,OUT013,3759.2441519507615
FDI36,OUT045,3066.0858704453417
FDA26,OUT010,1549.9201106941318
NCY53,OUT049,1903.192289162727
FDF32,OUT049,3200.637180946656
FDF59,OUT010,147.5558616008259
FDB20,OUT046,1298.5363481552997
DRH11,OUT035,1132.9241737087734
FDT03,OUT049,3041.5886612861937
NCH06,OUT035,3909.3715163929323
FDR55,OUT049,3068.208830354906
FDI10,OUT035,2883.5948135854296
FDZ12,OUT045,2177.630561420241
FDM12,OUT049,3095.5673889990558
DRB25,OUT045,1676.7073264888795
NCS41,OUT013,2873.5686403729633
NCT53,OUT049,2644.3023900350336
NCD55,OUT013,777.8738264010045
FDY08,OUT049,2379.075694751166
NCP55,OUT049,1043.6889302220493
FDA33,OUT013,2396.2276881184016
FDQ33,OUT013,2389.85199315673
FDE45,OUT027,4256.094284061863
FDT26,OUT013,2030.1619828869125
NCV53,OUT049,3782.3189666035264
FDK60,OUT027,3053.012319928761
NCJ29,OUT046,1370.6899179303957
FDI15,OUT045,4008.230358437319
FDX21,OUT013,1840.387917195921
FDV49,OUT019,2215.57807547088
DRO59,OUT046,1280.6841086510449
FDZ14,OUT045,1964.553853702389
FDP32,OUT027,3442.9829490555403
FDC33,OUT017,3232.554058559155
FDT14,OUT010,105.11808454967968
NCN54,OUT027,2739.678446791226
FDR57,OUT027,3937.310884791145
DRK12,OUT046,607.2671803471619
FDX52,OUT049,3202.8556850214422
FDX08,OUT010,967.1955350164461
FDP10,OUT010,-167.98926489490987
NCP50,OUT045,1247.2621232415454
NCL06,OUT013,4021.732340819859
FDP25,OUT013,3470.1697655857497
FDE53,OUT013,1767.0323697962017
FDL27,OUT017,1255.8628148476125
FDC35,OUT049,3340.3464328576483
DRJ47,OUT010,815.0979182350994
FDD16,OUT018,1039.287162962186
NCN42,OUT049,2422.307425541184
FDC38,OUT027,3539.26142350423
NCO07,OUT045,3233.402792516105
FDQ20,OUT049,850.2960263979273
FDI32,OUT046,1800.0617380770018
FDN20,OUT010,810.4004447673527
DRJ51,OUT027,4953.320629646272
FDU08,OUT045,1555.0607226203101
DRN37,OUT019,715.2721946349174
FDD05,OUT010,119.10939735378793
FDW15,OUT046,2412.7440263964154
FDI52,OUT046,1987.7549402241862
DRM11,OUT049,4111.889081713023
NCO06,OUT045,540.4110262558326
FDU38,OUT049,3089.561741489466
FDU59,OUT018,2278.7858405435263
FDJ10,OUT046,2242.889855738605
FDM13,OUT049,2236.628388749306
NCJ30,OUT019,740.6417767052397
FDM45,OUT018,1732.9301619038115
FDP36,OUT045,823.4617684262582
NCD30,OUT010,-299.71505508767433
FDN48,OUT017,1661.7616838897393
FDY32,OUT049,2643.438062600045
FDU47,OUT046,2277.083124852657
FDF17,OUT019,1241.0610078999139
FDP34,OUT017,2564.4278664387775
FDA47,OUT049,2710.3300826131394
DRD27,OUT027,3022.2283319150997
FDW38,OUT045,894.6800665761964
FDZ15,OUT019,81.35945121154259
FDZ03,OUT027,4393.7560848535995
NCN19,OUT049,3043.1919155374417
FDG02,OUT035,3141.4217481363253
FDS31,OUT035,3027.5800090866346
FDW43,OUT019,1736.313720385463
FDZ47,OUT010,-234.3362518795434
FDO57,OUT017,2645.7895312751293
NCL07,OUT013,755.7595873386554
NCV42,OUT013,1827.5514636280807
FDP40,OUT017,1983.2416780273666
FDP48,OUT019,1090.030473681084
FDH21,OUT017,2656.536290354714
NCP02,OUT049,1134.5518521560482
FDK24,OUT049,933.4562212906885
FDC41,OUT045,1208.307854508112
FDF08,OUT017,1582.6869228940027
FDO49,OUT017,1080.2292554875487
FDS56,OUT027,5501.409144710822
FDX46,OUT018,838.6100855851219
FDQ07,OUT013,3504.3576984869533
FDC32,OUT010,-359.4723073626915
FDT21,OUT019,1973.84362847703
FDG58,OUT045,2429.1150738498136
FDW14,OUT049,1572.488990584548
DRA12,OUT027,3627.247730989136
FDV27,OUT013,1569.165659096725
DRD25,OUT013,1837.0471124055828
DRF48,OUT027,4300.587492698362
FDX24,OUT017,1648.1242918961289
DRJ51,OUT046,3528.1221206834475
FDE45,OUT045,2775.472254586202
FDE14,OUT046,1704.8205090691695
FDG53,OUT045,2155.8666355699347
FDT08,OUT046,2372.2732045047537
DRC27,OUT027,5232.265847282176
FDG20,OUT035,2951.2105950892624
FDC21,OUT046,1818.4152081720777
FDV31,OUT018,2505.590650378424
FDB58,OUT045,2254.4222934722316
FDV23,OUT046,1988.4219082918817
FDA25,OUT019,-160.42955135622583
FDC15,OUT046,2481.8830593985767
FDU47,OUT049,2340.987648169761
FDE23,OUT013,935.0585378733311
FDS08,OUT013,2831.8184784279783
FDW03,OUT027,3192.340852760676
FDJ60,OUT018,2362.8307970586297
FDM34,OUT017,2180.243923879943
FDW33,OUT013,1757.2400233085218
FDZ40,OUT013,1019.6992564362172
FDE33,OUT018,1145.5434035881058
NCC06,OUT010,172.8010798263549
FDU11,OUT046,1926.9209390686128
FDL44,OUT017,2697.8337287739164
NCZ29,OUT017,2120.278900250146
FDG28,OUT010,2016.392184789726
FDL12,OUT018,813.6549297856398
FDD52,OUT017,1884.7225360753023
FDO15,OUT013,1334.8068562166386
NCN29,OUT027,2283.956408139544
FDW36,OUT013,1802.7251935717295
FDB21,OUT046,3684.731542263254
FDZ28,OUT013,2155.629069129389
FDY10,OUT035,2013.0737705501012
DRG39,OUT017,1030.7292704379631
FDN28,OUT013,1768.1711951792618
FDV15,OUT035,1835.0860748141647
DRI13,OUT035,3515.5838339349343
FDH20,OUT046,1627.7534044382446
FDY51,OUT013,3456.097241945337
FDE16,OUT013,3296.170971687574
FDX40,OUT018,439.8284047252739
FDC48,OUT018,1108.4671901699821
FDS14,OUT046,2466.651794954252
FDX56,OUT017,3390.0863262386047
FDI10,OUT046,2727.433395714462
FDI14,OUT013,2299.9384342984154
DRM48,OUT013,698.7959037643627
NCH07,OUT027,3909.8448218501962
FDY26,OUT013,3376.1433492465167
FDD02,OUT027,3337.479950365887
FDM12,OUT046,2993.118076492639
DRF01,OUT010,359.3599822926286
FDV36,OUT046,2045.0897961159008
DRI59,OUT013,3478.001698251655
FDV03,OUT018,2222.707046199094
FDO39,OUT017,2993.102959914936
NCB07,OUT018,2799.72126090939
FDH38,OUT027,3324.2342001350225
FDZ13,OUT035,1048.538275608944
NCZ30,OUT046,1951.8119940197405
NCA06,OUT035,766.9573246313219
FDB04,OUT049,1600.2785120571425
FDN50,OUT013,1625.2861775247598
NCG06,OUT049,4047.131726146526
NCY17,OUT018,482.8049413637359
FDC23,OUT046,2817.831896025602
FDK33,OUT049,3433.0827173649654
FDR03,OUT049,3391.062755422237
FDZ07,OUT045,1062.2707823208661
FDO38,OUT013,1365.3666214916252
FDS59,OUT046,1815.698405242902
DRM11,OUT019,2117.3280662205048
FDX52,OUT027,4518.090411926742
DRJ35,OUT018,743.5878052954706
NCP53,OUT046,3681.7490652082024
FDW15,OUT019,553.7241392274155
DRI47,OUT045,2226.725891130272
DRZ11,OUT035,2128.7958770639625
FDS02,OUT013,3109.4950423424875
DRD49,OUT018,3370.035305926833
FDW38,OUT049,1033.420355066583
FDR21,OUT019,940.1159432804849
FDE40,OUT013,1171.2207259916597
FDI02,OUT045,1768.3542092610592
FDQ04,OUT045,678.5944449391321
FDY14,OUT017,4200.2889965907325
NCT54,OUT046,1532.0185195988086
DRD25,OUT017,1893.4435826658216
DRE01,OUT045,3634.7009065355574
FDJ12,OUT010,1434.5308306380257
NCZ05,OUT049,1779.30690565478
DRB25,OUT019,-111.96169242796276
NCC31,OUT045,2413.4835360867023
FDM16,OUT045,1266.7412131252904
DRG11,OUT049,1799.155609842507
FDV24,OUT027,3762.333658450269
FDV43,OUT046,819.7090467179999
FDG05,OUT018,2215.596821817726
FDV23,OUT010,167.850288399213
FDI58,OUT018,1296.78002557343
FDQ11,OUT017,4119.40285304192
FDC05,OUT027,4548.771442176052
FDF40,OUT013,3928.090312321417
FDU02,OUT018,3267.9350436526097
FDT32,OUT013,3012.5763601479184
NCF06,OUT017,4115.276376440566
FDT46,OUT013,967.4923017125625
FDR58,OUT010,-365.8607972752045
FDY04,OUT046,2614.613672400748
FDT58,OUT045,2570.7200496920073
FDE46,OUT049,2536.093727136027
DRH11,OUT017,1074.8348533682895
DRI51,OUT046,2669.6728229124033
FDC35,OUT017,3301.8553417833737
FDP45,OUT035,4099.871507297037
FDC45,OUT017,2749.472527653941
FDU01,OUT045,2853.6566327070527
FDJ53,OUT010,80.91444424198926
FDJ46,OUT017,2826.1222543438093
FDX07,OUT013,2968.112220724647
NCI30,OUT049,3921.217893492815
FDE47,OUT027,3434.7340676405556
FDV48,OUT045,1303.0109625306259
FDN16,OUT019,-142.73408689748885
FDM52,OUT013,2374.541583198384
FDA32,OUT027,4817.725566525427
FDH05,OUT017,3733.0978497594656
FDW25,OUT010,-414.1762612913153
FDQ09,OUT046,1844.7548565191032
NCM17,OUT010,-1068.722265046857
DRM59,OUT046,2438.258501272079
FDV47,OUT027,2829.3629861020954
DRE15,OUT035,1386.305564062598
FDS25,OUT010,-89.4849005992346
NCZ05,OUT018,1422.0671514251635
NCV05,OUT019,584.0377252632983
DRM37,OUT046,3038.9267110166156
FDV58,OUT027,4445.790803115252
FDN22,OUT027,5353.826773057353
NCO06,OUT049,710.2317202503754
FDT56,OUT019,-798.2288846918623
FDM02,OUT013,1547.3971377626226
FDA09,OUT046,2845.211734931564
NCC06,OUT035,2170.5976949034875
NCL54,OUT049,2808.9568887805485
NCB55,OUT017,1091.2885676696135
FDB12,OUT017,1848.8132670514124
NCA54,OUT049,2898.484142314946
NCS38,OUT049,1927.3049968435068
FDC02,OUT049,4114.761267493046
FDK44,OUT019,825.7610007239665
FDE16,OUT035,3394.4277243128345
NCS05,OUT035,2253.770898947217
FDZ59,OUT045,2608.7041167862676
FDI20,OUT017,3433.3700426948276
FDQ14,OUT046,2400.9735994467665
FDF53,OUT017,2982.7875841827936
FDW25,OUT017,1533.5990361697577
NCQ43,OUT010,-181.8508069121154
FDX52,OUT013,3099.070816189769
FDE28,OUT045,3497.9913340698367
FDN15,OUT017,2329.4921470197282
FDO28,OUT017,2023.4423969986287
FDQ33,OUT045,2328.2015829677493
FDM22,OUT010,-865.0450950751135
FDJ03,OUT017,1025.8528856577282
FDI16,OUT045,917.8338846750214
FDI09,OUT027,5159.998766682422
FDX55,OUT013,3424.643049800529
FDS23,OUT027,3469.5041127540835
DRC12,OUT045,2922.903754889411
FDH41,OUT049,3454.1133457781225
FDN01,OUT013,2779.7153835461863
FDV55,OUT045,2231.966322250049
NCJ19,OUT013,987.3002868773518
NCY29,OUT010,-913.4047763517517
FDP03,OUT018,1757.4582502531662
FDZ52,OUT045,1733.3514252146047
FDH31,OUT010,-103.35589748248458
FDQ19,OUT018,3520.853371705426
FDS15,OUT035,1918.740983876907
FDN32,OUT017,2976.6449582478426
FDH32,OUT049,1730.5446658496503
FDF33,OUT017,1892.6260676380753
FDJ22,OUT046,2986.508570248341
FDG56,OUT010,-753.1977196775506
FDC05,OUT046,3095.464752449439
FDK09,OUT013,3570.205808242589
NCV29,OUT045,2701.625396918266
NCC43,OUT019,1946.9413423268256
NCA42,OUT049,2550.1183381893015
FDC10,OUT046,1960.3164018482835
FDC16,OUT013,1536.7357217984209
NCL17,OUT013,2261.488563131543
FDA51,OUT035,2010.096548666885
FDW01,OUT017,2524.1175203785688
NCF30,OUT045,1958.208411351014
FDN49,OUT013,848.8783240423556
FDY20,OUT045,1472.8063152994068
FDC15,OUT045,2393.7166345344326
FDY24,OUT046,961.8865208475047
NCG43,OUT017,1631.9238769938104
FDA48,OUT013,3487.2956411841715
NCF55,OUT017,788.6209402974583
FDL38,OUT049,1657.325172144935
NCQ29,OUT018,3690.8636392491876
FDC34,OUT017,2602.32187795286
FDP36,OUT027,2396.7001079925153
FDN50,OUT010,-216.69564446470486
FDO23,OUT049,1638.36374380917
FDT56,OUT013,1098.5116200399038
FDT13,OUT027,4388.93424863729
FDZ03,OUT013,3010.197438987142
FDQ03,OUT010,1786.9649509557698
FDU44,OUT045,2541.040110648488
FDD03,OUT049,3681.0295261213187
NCH30,OUT013,1835.5105257918333
FDS60,OUT010,963.689972247785
FDG08,OUT046,2709.885262738396
FDX38,OUT017,1014.4652898253262
FDD22,OUT017,1939.8377287981953
FDW51,OUT013,3367.2005550496974
FDL09,OUT017,2807.0876592100144
FDZ60,OUT045,1692.17387518447
NCH07,OUT046,2487.665269016182
NCQ41,OUT049,3149.3713237559346
FDW04,OUT049,2190.9124474589316
FDI08,OUT027,5315.030398336761
FDR19,OUT019,480.34590542097806
FDV13,OUT046,1483.0672209435816
FDB52,OUT017,4080.071520687467
FDZ48,OUT027,3241.1102142371433
NCO14,OUT049,931.0562112577618
FDZ50,OUT013,2971.7760829979634
FDN27,OUT019,6.300319693070605
FDQ60,OUT013,2037.714207235174
FDR49,OUT017,924.1650467168512
DRJ35,OUT027,2478.428316766736
DRI49,OUT017,1421.8844606765658
FDB47,OUT017,3376.575686919473
FDP37,OUT010,130.23774705539518
FDR26,OUT049,2886.292705806293
FDY31,OUT019,470.81843833805135
FDC11,OUT045,1405.650841322451
DRP47,OUT035,3966.658975349048
NCY54,OUT018,2375.634367521663
FDR27,OUT046,2161.928255273619
FDQ21,OUT019,123.37756579782831
NCQ29,OUT035,4147.790132407174
FDJ02,OUT046,2386.048478023908
FDE21,OUT018,1601.471690565355
FDM39,OUT046,2808.4886522688507
FDZ01,OUT017,1836.7069126870865
NCB19,OUT018,1141.7812357550715
FDU03,OUT046,2879.016489972145
FDP27,OUT049,3040.598633321856
DRF01,OUT045,2201.1334299524938
FDM03,OUT049,1814.2575556578026
FDV01,OUT046,2493.9027744947316
FDS16,OUT046,2348.5086014138624
FDO45,OUT035,1678.68803824486
NCX06,OUT035,2978.5438038054835
FDP13,OUT046,766.0749660322931
NCR38,OUT018,3599.675730654778
FDA01,OUT013,1100.951462194842
FDT26,OUT017,2051.0133471195595
FDD44,OUT027,5436.572557370146
FDB26,OUT013,1045.9787894569317
FDP45,OUT019,2062.963140004777
NCP55,OUT046,967.9067903587163
FDT23,OUT017,1457.3392914522074
FDO51,OUT045,755.6464319207605
FDA44,OUT046,1015.4422130738075
NCJ31,OUT018,3394.534429605624
FDX37,OUT045,1570.6633625272598
NCD18,OUT049,3634.555326781445
FDN40,OUT027,3849.3981908553947
FDL33,OUT017,3135.4540264191073
DRF48,OUT035,3049.2664185059334
FDW08,OUT035,1825.7887929968194
FDX39,OUT018,3100.677446138664
FDB38,OUT049,2706.654979055137
FDY46,OUT018,2657.443603072473
NCB06,OUT049,2583.4856055829796
FDA34,OUT035,2876.626772749376
FDA35,OUT045,1928.2656388681412
FDQ07,OUT035,3590.753744348292
FDU32,OUT045,1906.3652739565255
FDU26,OUT013,2050.7962695978604
FDU13,OUT010,393.63844520730834
FDO09,OUT035,4230.415730002867
FDW03,OUT019,-115.0904566779036
FDB38,OUT013,2615.4275312620894
FDL26,OUT010,559.9270788552489
NCN43,OUT045,1921.2492074601173
FDH08,OUT045,3546.421086102624
NCC31,OUT019,616.2541316802061
FDH14,OUT035,2427.949417564639
FDL40,OUT017,1736.262815230385
FDD20,OUT035,2122.671578270473
NCV53,OUT035,3844.9139016651293
FDD16,OUT045,1207.4404991697274
FDP24,OUT035,2084.5036426930237
FDQ25,OUT045,2716.71984816833
FDM38,OUT035,1120.75231066901
NCT18,OUT010,925.3722285761261
FDM34,OUT049,2230.5498221362486
DRH37,OUT010,744.2914909555449
NCE07,OUT013,2309.8237344534905
FDG12,OUT013,1990.5090079487245
FDB59,OUT010,1230.7734115976918
FDS10,OUT018,2558.6255284789404
FDN21,OUT010,733.8806468535416
FDM02,OUT045,1453.2060430347565
FDO44,OUT049,1908.61839697812
NCN17,OUT017,1738.6394632382205
FDH16,OUT018,1265.6972857104402
FDL44,OUT046,2553.7805341261505
FDY47,OUT017,2207.398441039634
DRI39,OUT046,944.234238781648
NCX54,OUT018,1422.2821806450493
FDE59,OUT046,700.1839045003626
FDO46,OUT045,2944.6686978980088
DRE13,OUT046,1455.7338291561625
FDW14,OUT013,1548.7126284633728
FDF35,OUT046,1729.1704879153267
FDO50,OUT019,-406.7929909825684
DRF49,OUT017,1944.3068710447994
FDT60,OUT049,2134.8164305277387
FDP38,OUT045,840.1369933003027
FDA31,OUT027,4135.308008464887
FDY52,OUT010,-782.8669023032555
FDD03,OUT027,5017.105054379355
FDN52,OUT018,1187.2446535891368
FDU20,OUT010,124.8668152992027
FDD22,OUT035,1929.8703602654593
NCB55,OUT019,-912.5172146284629
FDN27,OUT045,1856.0712499354408
FDD16,OUT013,1351.9404379456723
FDW48,OUT046,1331.660166861343
DRN35,OUT045,598.3211088993368
FDX25,OUT049,2902.075770562758
DRD49,OUT049,3712.557668429943
FDE21,OUT019,2.898029559431734
FDN44,OUT035,2665.679674460194
DRC01,OUT049,1001.7204742678903
NCK30,OUT046,3872.2478442794495
FDU39,OUT013,1077.3530048310415
FDB49,OUT013,1713.7516939660336
FDS12,OUT045,1943.497139725399
FDR57,OUT018,2269.2767844867985
FDX22,OUT027,4742.917168312013
FDC60,OUT013,1572.904363025647
NCE42,OUT049,3691.8516393953987
NCK42,OUT049,3449.7283443916294
DRE01,OUT017,3811.8779840694474
FDE57,OUT018,1994.6301148798384
DRK59,OUT019,1804.7825701856304
FDB10,OUT027,5070.046155985875
FDQ25,OUT046,2784.0705774769826
FDY26,OUT017,3434.1225078217776
FDG28,OUT049,3904.960138634865
FDM14,OUT049,1883.5985704134637
NCH29,OUT049,1701.8098218037187
FDD48,OUT049,1980.5248829184138
FDC17,OUT045,3235.4758982449143
DRH49,OUT027,2793.6596027660516
FDN44,OUT018,2281.398528935778
FDC29,OUT045,1839.2248596608515
DRK01,OUT019,-343.133245996202
FDD48,OUT017,1968.7748272839863
FDB59,OUT013,3158.4524932095533
FDY45,OUT010,2013.9228129229218
FDX60,OUT035,1455.0701083756
FDT09,OUT010,292.92635506602323
DRB24,OUT018,2157.442935427055
FDL13,OUT035,3790.9348359314513
FDN16,OUT035,1871.1236776405883
FDK57,OUT013,1978.6609183459386
FDO22,OUT027,2825.3065114499695
FDC57,OUT010,1218.6650270416085
FDZ13,OUT027,2332.4702589086337
FDW27,OUT013,2506.3463225968358
FDX10,OUT049,826.9970458746674
FDY08,OUT018,1998.0738322566485
FDA49,OUT017,1549.3342173662681
FDC32,OUT018,1296.870716453811
FDO04,OUT035,1096.056589789364
NCZ54,OUT013,2538.440094942847
FDY40,OUT045,843.9121739398395
FDW36,OUT045,1699.6634522350682
FDE11,OUT017,2996.414419265931
DRE37,OUT045,2865.3942276921653
NCK19,OUT017,3091.7962126703
FDT19,OUT035,2915.5795227121976
FDE56,OUT045,1032.8705415205727
FDZ57,OUT010,197.75045548803132
FDB35,OUT035,1733.6496771752256
FDF09,OUT010,-1168.6824386314188
FDO34,OUT046,2672.5322834834114
FDA55,OUT046,3543.3785596578678
NCM18,OUT035,1181.2390473410235
FDJ20,OUT019,148.99559806643515
DRQ35,OUT019,145.84222439794735
FDG02,OUT013,3037.2412698354265
NCU29,OUT018,2029.94662051759
FDL27,OUT027,2536.9623978594473
NCA54,OUT035,2940.3387671926753
FDJ32,OUT035,1228.7830233033158
FDB21,OUT019,1823.4830530499457
FDR46,OUT035,2449.578433353451
FDZ32,OUT046,1763.7059207607904
DRF36,OUT017,3061.881222436276
NCU54,OUT017,3336.419398246714
NCI31,OUT017,748.7137641024586
DRA59,OUT035,3030.631378023625
NCC55,OUT045,628.1209858499197
FDE44,OUT018,597.294787319315
NCN26,OUT018,1571.8325635070578
FDC11,OUT049,1550.3029964038128
FDV24,OUT035,2509.0409304521477
FDR40,OUT019,-466.73378709047483
NCQ17,OUT049,2559.9503872281953
FDC46,OUT045,2832.4643380864395
NCM18,OUT046,1066.5452698991307
FDK16,OUT046,1578.08544058522
FDI28,OUT017,1476.0074280520053
FDS11,OUT018,3269.590615114026
DRD13,OUT046,1102.9852449871637
FDL36,OUT035,1626.782832022259
FDI27,OUT013,940.2697277039488
FDJ53,OUT019,62.43839168469958
FDS44,OUT045,3682.0857848160013
FDE28,OUT046,3584.6743449546334
FDQ33,OUT018,2130.370993123973
FDB37,OUT017,3837.4180701307732
FDQ31,OUT045,1420.526057267537
NCQ05,OUT046,2345.5777519458916
FDE10,OUT013,2159.964605812958
FDF38,OUT017,902.7644765982915
FDE50,OUT019,1131.3293262121838
DRG37,OUT010,572.6511449840169
NCH06,OUT049,3914.887468768967
FDY14,OUT045,4027.441612712449
FDO27,OUT017,1684.7977279234633
FDQ19,OUT049,3889.9342487363683
FDZ26,OUT019,1824.9905998133713
FDN51,OUT013,4110.911310264039
FDK20,OUT035,2157.7313018399914
FDD40,OUT018,2812.8812668107225
DRI25,OUT018,732.3187428102954
FDH56,OUT017,2027.3968665507932
FDI36,OUT027,4539.390708722277
DRH11,OUT018,717.527569362393
NCV18,OUT017,1461.500372080445
DRI01,OUT049,2788.790471013653
DRE48,OUT049,3192.137256880327
FDS51,OUT035,1207.8113088752077
FDM38,OUT017,1043.3214947027434
FDB60,OUT027,4469.066912592215
FDY58,OUT035,3712.1420165791183
FDY22,OUT045,2242.2693482234363
FDF11,OUT027,5168.811534974512
FDZ51,OUT035,1783.1218737965266
FDQ45,OUT017,3002.4061221017528
FDF17,OUT035,3224.1506275883094
NCF31,OUT027,3819.118779145084
FDA37,OUT013,2101.515234259879
FDO51,OUT046,845.8156384949586
FDF34,OUT013,3192.001022811156
FDD57,OUT018,1336.2725146779435
FDO37,OUT046,3560.859497713467
FDR49,OUT049,977.540396205598
FDS39,OUT049,2384.3411394844707
FDI48,OUT027,2402.339893512742
DRM35,OUT049,2887.2609000592734
FDV57,OUT035,3005.0530137526844
FDZ55,OUT013,2601.128494804274
FDI28,OUT035,1477.7705861207698
FDS21,OUT045,1101.7973966850145
FDT34,OUT013,1741.4207155859444
DRI25,OUT035,1106.22105724679
FDT47,OUT010,-263.3110524356748
DRH39,OUT045,1169.251239868779
NCD54,OUT045,2232.2601426815554
FDU16,OUT027,2874.764130023166
NCW29,OUT045,2010.9128782995454
FDV25,OUT027,4863.040060769458
FDM56,OUT035,1931.08647466545
FDZ04,OUT027,2560.892204720256
FDG59,OUT019,-1157.467004521483
FDI56,OUT045,1439.2215425103332
FDS33,OUT035,1625.3287100632526
FDC23,OUT049,2880.301813611768
FDT11,OUT049,3075.8111492906883
FDG17,OUT045,3779.879286064609
FDZ44,OUT045,1861.0433576066234
FDJ52,OUT013,2593.9864597580718
DRI23,OUT046,2463.042246929372
DRE15,OUT010,-587.930021846724
NCF07,OUT013,1682.1392193567542
NCR29,OUT049,1076.5860235167079
FDE44,OUT019,-1056.6791312456767
FDT23,OUT035,1527.30208423186
NCG06,OUT017,4079.7858561030166
NCU41,OUT010,1102.0377938827069
FDH46,OUT017,1837.128362337638
FDV31,OUT013,2815.4441164409923
NCT41,OUT027,3836.048386788354
FDE22,OUT027,3981.3010671910824
FDC26,OUT045,1711.4005592737094
DRF51,OUT017,758.6672687613126
NCY53,OUT019,-68.7447698090673
FDY21,OUT017,3148.497306235638
FDL27,OUT013,1165.327484801755
FDZ34,OUT049,3123.17822423991
NCF43,OUT010,363.4047978690602
FDC21,OUT035,1967.1681725196506
FDL26,OUT013,2505.432358571821
FDT25,OUT010,82.35104511803729
NCR30,OUT046,1236.4284347194323
DRL23,OUT019,-135.2032234256912
NCR05,OUT049,3172.727792545706
NCE19,OUT018,670.237135178847
FDY07,OUT035,964.0818449996793
FDB10,OUT017,3750.819568568817
FDP57,OUT013,1755.7584150762855
FDU48,OUT019,253.7879868894438
FDH48,OUT035,1551.8928784831521
FDO33,OUT035,2008.919804920414
NCU29,OUT045,2281.025611253147
FDW35,OUT046,797.3383429321365
FDH05,OUT010,1748.9179031458993
FDP26,OUT049,1794.3433987351941
DRG27,OUT035,880.5142993605268
FDQ33,OUT046,2395.6055491435645
FDH20,OUT010,-219.90827357764033
FDV14,OUT046,1499.662401394074
DRD01,OUT046,992.97425302769
NCI17,OUT049,1641.6820659430061
FDF39,OUT010,2228.189275555927
FDX37,OUT046,1642.494601806452
NCX17,OUT035,3741.999827308474
FDN03,OUT013,3978.880363552042
NCS41,OUT010,955.4906666232615
FDH34,OUT045,2843.610219649561
NCX53,OUT018,1990.4098131268743
FDY31,OUT046,2363.015920610049
FDD20,OUT017,2132.6496915191065
FDE51,OUT045,813.1996220832136
FDV27,OUT046,1502.378898211462
FDF16,OUT035,2505.792921668577
FDZ02,OUT049,1740.7372077630916
NCK05,OUT045,989.7866738006394
FDM12,OUT027,4453.77160721306
NCA05,OUT018,2100.43999551242
FDX33,OUT045,2488.286261082151
FDM25,OUT049,2913.339739732589
FDE41,OUT018,1196.9965220178628
FDW14,OUT045,1445.6162378120507
NCD30,OUT046,1555.6281553953584
FDB23,OUT010,1695.7242770766543
FDF45,OUT046,1103.9148065528934
FDW20,OUT017,2120.6767149032503
FDF47,OUT045,3391.2147428239055
NCR05,OUT019,1239.4075295662428
DRB01,OUT046,2904.6392104441575
FDE36,OUT013,2683.4553600394593
FDU56,OUT049,2969.7896998385563
FDB23,OUT049,3654.0616244096873
